拖柜时间,工厂实际完工时间,合同号,Invoice No:,出运单号,货代,客户名称,组织所属公司,客户的国别,装运港,目的港,SKU,英文名,产品图片,产品数量,工厂,合同状态,业务组,入库商家,四字机构,ETD,ETA PORT,海外仓,柜号,创建日期,业务类型,入库时间,箱数,出口收汇USD,单件净重,单件毛重,单件体积,总体积,PC,/CTN,一件多箱,PO#01,PO#02,数据来源,销售单价,采购单价,销售币别,采购币别,流程状态,订舱号,采购-USD汇率,实际装柜时间,设计佣金率,设计佣金（美元）,付佣(美元),扣佣(美元),工厂采购币别,工厂采购总额,单据状态,合同执行说明,客户货号,交单时间,包装尺寸长宽高,69码,四字码,结算类型,成本USD,平台佣金费,国内费用合计USD,国外费用合计USD,代理出运单号,代理机构,代理公司,预估国内汇总(美元),预估其他国外(美元),平台佣金(美元),财税服务费(美元),工厂采购总额(美元),物料分类英文名,开票状态,出口发票号,产品经理佣金(美元),产品经理,产品经理组织,设计佣金应收公司,产品经理佣金应收公司,销售-人民币汇率,预计国内运杂费(人民币),预计国内其他费用(人民币),设计佣金应发奖励,实际应付设计佣金,产品经理佣金应发奖励,同集群豁免产品经理佣金,实际应付产品经理佣金
2022-08-10,,R22GX-ZY00021,R22GX-ZY00021F01,R22GX-ZY00018S016,,39F INC.,广东广新家具有限公司,Canada,天津,美国,400017061.0,SMEG BAR COGNAC PU BLACK GOLD LEG,,10,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-19,US-Castle Gate,FCIU8434195,2022-08-10,传统,2022-10-20,5,248.2,12.5,14.65,0.161,0.805,2,1,否,WHS-44345-22382724,,中国仓WMS,24.82,23.27,USD,USD,排产中,,1.0,,0.03,7.45,0.0,0.0,RMB,1547.0,审核装柜,,,2022-08-15,65*42*54cm;,6935653178452.0,5628,人民币出厂含税结算,,1.99,496.32,0.0,,,,14.34,0.0,1.99,0.0,232.67,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,2800.0,500.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00018S016,,39F INC.,广东广新家具有限公司,Canada,天津,美国,800013219.0,AOKELAN OCCASIONAL CHAIR YELLOW,,9,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-19,US-Castle Gate,FCIU8434195,2022-08-10,传统,2022-10-20,9,254.88,8.5,10.0,0.188,1.692,1,1,否,WHS-44345-22382727,,中国仓WMS,28.32,24.49,USD,USD,排产中,,1.0,,0.02,5.1,0.0,0.0,RMB,1465.2,审核装柜,,,2022-08-15,66*60*47.5cm;,6935653150243.0,2417,人民币出厂含税结算,,2.04,496.32,0.0,,,,30.13,0.0,2.04,0.0,220.37,Leisure Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,2800.0,500.0,,,,,
2022-08-10,,R22GX-ZY00020,R22GX-ZY00020F01,R22GX-ZY00018S016,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600004723.0,CHARLTON VINTAGE A LMKZ,,28,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-19,US-Castle Gate,FCIU8434195,2022-08-10,传统,2022-10-20,7,426.72,18.0,22.3,0.205,1.435,4,1,否,WHS-44345-22382727,,中国仓WMS,15.24,14.25,USD,USD,排产中,,1.0,,0.03,12.8,0.0,0.0,RMB,2652.72,审核装柜,,,2022-08-15,59*50*68cm;,6935653101016.0,7743,人民币出厂含税结算,,3.41,496.32,0.0,,,,25.56,0.0,3.41,0.0,398.97,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,2800.0,500.0,,,,,
2022-08-10,,R22GX-ZY00020,R22GX-ZY00020F01,R22GX-ZY00018S016,,39F INC.,广东广新家具有限公司,Canada,天津,美国,500100010579.0,SLIP GLASS Ⅰ,,13,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-19,US-Castle Gate,FCIU8434195,2022-08-10,传统,2022-10-20,13,584.35,27.2,31.8,0.131,1.703,1,1,否,WHS-44345-22382727,,中国仓WMS,44.95,42.46,USD,USD,排产中,,1.0,,0.02,11.69,0.0,0.0,RMB,3669.9,审核装柜,,,2022-08-15,132*90*13cm;,6935653134212.0,0835,人民币出厂含税结算,,4.67,496.32,0.0,,,,30.33,0.0,4.67,0.0,551.95,Dining Table,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,2800.0,500.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00018S016,,39F INC.,广东广新家具有限公司,Canada,天津,美国,800013218.0,AOKELAN OCCASIONAL CHAIR GREY,,5,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-19,US-Castle Gate,FCIU8434195,2022-08-10,传统,2022-10-20,5,141.6,8.5,10.0,0.188,0.94,1,1,否,WHS-44345-22382727,,中国仓WMS,28.32,24.49,USD,USD,排产中,,1.0,,0.02,2.83,0.0,0.0,RMB,814.0,审核装柜,,,2022-08-15,66*60*47.5cm;,6935653150489.0,2446,人民币出厂含税结算,,1.13,496.32,0.0,,,,16.73,0.0,1.13,0.0,122.43,Leisure Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,2800.0,500.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00018S016,,39F INC.,广东广新家具有限公司,Canada,天津,美国,800013221.0,AOKELAN OCCASIONAL CHAIR PINK,,5,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-19,US-Castle Gate,FCIU8434195,2022-08-10,传统,2022-10-20,5,141.6,8.5,10.0,0.188,0.94,1,1,否,WHS-44345-22382727,,中国仓WMS,28.32,24.49,USD,USD,排产中,,1.0,,0.02,2.83,0.0,0.0,RMB,814.0,审核装柜,,,2022-08-15,66*60*47.5cm;,6935653150472.0,2445,人民币出厂含税结算,,1.13,496.32,0.0,,,,16.73,0.0,1.13,0.0,122.43,Leisure Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,2800.0,500.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00018S016,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600010196.0,SCARGILL MINT,,28,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-19,US-Castle Gate,FCIU8434195,2022-08-10,传统,2022-10-20,7,381.92,18.8,22.2,0.202,1.414,4,1,否,WHS-44345-22382728,,中国仓WMS,13.64,12.74,USD,USD,排产中,,1.0,,0.03,11.46,0.0,0.0,RMB,2372.72,审核装柜,,,2022-08-15,67*50*55cm;,6935653132980.0,0700,人民币出厂含税结算,,3.06,496.32,0.0,,,,25.16,0.0,3.06,0.0,356.86,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,2800.0,500.0,,,,,
2022-08-10,,R22GX-ZY00020,R22GX-ZY00020F01,R22GX-ZY00018S016,,39F INC.,广东广新家具有限公司,Canada,天津,美国,500100010579.0,SLIP GLASS Ⅰ,,25,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-19,US-Castle Gate,FCIU8434195,2022-08-10,传统,2022-10-20,25,1123.75,27.2,31.8,0.131,3.275,1,1,否,WHS-44345-22382728,,中国仓WMS,44.95,42.46,USD,USD,排产中,,1.0,,0.02,22.48,0.0,0.0,RMB,7057.5,审核装柜,,,2022-08-15,132*90*13cm;,6935653134212.0,0835,人民币出厂含税结算,,8.99,496.32,0.0,,,,58.32,0.0,8.99,0.0,1061.45,Dining Table,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,2800.0,500.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00018S016,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600010194.0,SCARGILL BLUE,,44,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-19,US-Castle Gate,FCIU8434195,2022-08-10,传统,2022-10-20,11,600.16,18.8,22.2,0.202,2.222,4,1,否,WHS-44345-22382728,,中国仓WMS,13.64,12.74,USD,USD,排产中,,1.0,,0.03,18.0,0.0,0.0,RMB,3728.56,审核装柜,,,2022-08-15,67*50*55cm;,6935653132966.0,0698,人民币出厂含税结算,,4.8,496.32,0.0,,,,39.56,0.0,4.8,0.0,560.78,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,2800.0,500.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00018S016,,39F INC.,广东广新家具有限公司,Canada,天津,美国,500049073261.0,SCARGILL YELLOW,,96,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-19,US-Castle Gate,FCIU8434195,2022-08-10,传统,2022-10-20,24,1233.6,18.4,20.4,0.184,4.416,4,1,否,WHS-44345-22382731,,中国仓WMS,12.85,11.96,USD,USD,排产中,,1.0,,0.03,37.01,0.0,0.0,RMB,7632.0,审核装柜,,,2022-08-15,67*50*55cm;,6970011015628.0,0063,人民币出厂含税结算,,9.87,496.32,0.0,,,,78.62,0.0,9.87,0.0,1147.85,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,2800.0,500.0,,,,,
2022-08-10,,R22GX-ZY00020,R22GX-ZY00020F01,R22GX-ZY00018S016,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600004723.0,CHARLTON VINTAGE A LMKZ,,48,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-19,US-Castle Gate,FCIU8434195,2022-08-10,传统,2022-10-20,12,731.52,18.0,22.3,0.205,2.46,4,1,否,WHS-44345-22382731,,中国仓WMS,15.24,14.25,USD,USD,排产中,,1.0,,0.03,21.95,0.0,0.0,RMB,4547.52,审核装柜,,,2022-08-15,59*50*68cm;,6935653101016.0,7743,人民币出厂含税结算,,5.85,496.32,0.0,,,,43.78,0.0,5.85,0.0,683.95,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,2800.0,500.0,,,,,
2022-08-10,,R22GX-ZY00028,R22GX-ZY00028F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600016978.0,SCRAGILL VELVET BLACK GOLDEN LEG,,20,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,5,268.6,17.6,22.5,0.185,0.925,4,1,否,WHS-44345-22382716,,中国仓WMS,13.43,12.54,USD,USD,排产中,,1.0,,0.02,5.37,0.0,0.0,RMB,1667.2,审核装柜,,,2022-08-15,67*50*55cm;,6935653177806.0,5558,人民币出厂含税结算,,2.15,797.12,0.0,,,,17.3,0.0,2.15,0.0,250.75,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00028,R22GX-ZY00028F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600005216.0,ZOMBA BLUE VELVET DIAMOND KD METAL SY,,12,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,6,205.2,10.5,12.5,0.124,0.744,2,1,否,WHS-44345-22382716,,中国仓WMS,17.1,15.9,USD,USD,排产中,,1.0,,0.03,6.16,0.0,0.0,RMB,1268.4,审核装柜,,,2022-08-15,51*46*52cm;,6935653104208.0,8715,人民币出厂含税结算,,1.64,797.12,0.0,,,,13.95,0.0,1.64,0.0,190.77,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00028,R22GX-ZY00028F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600010470.0,SCARGILL DARK GREY Ⅰ,,16,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,4,218.24,18.8,22.2,0.2,0.8,4,1,否,WHS-44345-22382716,,中国仓WMS,13.64,12.74,USD,USD,排产中,,1.0,,0.03,6.55,0.0,0.0,RMB,1355.84,审核装柜,,,2022-08-15,67*50*55cm;,6935653133970.0,0803,人民币出厂含税结算,,1.75,797.12,0.0,,,,14.99,0.0,1.75,0.0,203.92,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00028,R22GX-ZY00028F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600016977.0,SCRAGILL VELVET BLACK,,20,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,5,257.0,17.6,22.5,0.185,0.925,4,1,否,WHS-44345-22382716,,中国仓WMS,12.85,11.96,USD,USD,排产中,,1.0,,0.02,5.14,0.0,0.0,RMB,1590.0,审核装柜,,,2022-08-15,67*50*55cm;,6935653177790.0,5557,人民币出厂含税结算,,2.06,797.12,0.0,,,,17.3,0.0,2.06,0.0,239.14,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,800013219.0,AOKELAN OCCASIONAL CHAIR YELLOW,,10,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,10,283.2,8.5,10.0,0.188,1.88,1,1,否,WHS-44345-22382717,,中国仓WMS,28.32,24.49,USD,USD,排产中,,1.0,,0.02,5.66,0.0,0.0,RMB,1628.0,审核装柜,,,2022-08-15,66*60*47.5cm;,6935653150243.0,2417,人民币出厂含税结算,,2.27,797.12,0.0,,,,35.15,0.0,2.27,0.0,244.85,Leisure Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600012513.0,CHARLTON VINTAGE B A,,56,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,14,836.64,18.0,22.3,0.205,2.87,4,1,否,WHS-44345-22382717,,中国仓WMS,14.94,13.94,USD,USD,排产中,,1.0,,0.03,25.1,0.0,0.0,RMB,5191.76,审核装柜,,,2022-08-15,59*50*68cm;,6935653145850.0,1909,人民币出厂含税结算,,6.69,797.12,0.0,,,,53.73,0.0,6.69,0.0,780.84,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,400010055.0,INDEPENDENCE BOUTONBAR PU BLACK,,12,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,6,246.0,11.2,13.2,0.166,0.996,2,1,否,WHS-44345-22382717,,中国仓WMS,20.5,18.86,USD,USD,排产中,,1.0,,0.03,7.38,0.0,0.0,RMB,1504.8,审核装柜,,,2022-08-15,102*48*25.5cm;,6935653132935.0,0694,人民币出厂含税结算,,1.97,797.12,0.0,,,,18.65,0.0,1.97,0.0,226.32,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600016971.0,KAROMI PU CREAM,,6,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,3,110.16,6.0,7.0,0.103,0.309,2,1,否,WHS-44345-22382717,,中国仓WMS,18.36,17.39,USD,USD,排产中,,1.0,,0.03,3.3,0.0,0.0,RMB,693.6,审核装柜,,,2022-08-15,95*46*26cm;,6935653177714.0,5547,人民币出厂含税结算,,0.88,797.12,0.0,,,,5.82,0.0,0.88,0.0,104.32,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,100100007319.0,BATASSEL VELVET DBLUE,,22,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,11,361.68,6.98,8.5,0.147,1.617,2,1,否,WHS-44345-22382717,,中国仓WMS,16.44,14.98,USD,USD,排产中,,1.0,,0.03,10.85,0.0,0.0,RMB,2191.64,审核装柜,,,2022-08-15,57*53*48.5cm;,6935653133222.0,0723,人民币出厂含税结算,,2.89,797.12,0.0,,,,30.29,0.0,2.89,0.0,329.62,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,500049073261.0,SCARGILL YELLOW,,32,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,8,411.2,18.4,20.4,0.184,1.472,4,1,否,WHS-44345-22382718,,中国仓WMS,12.85,11.96,USD,USD,排产中,,1.0,,0.03,12.34,0.0,0.0,RMB,2544.0,审核装柜,,,2022-08-15,67*50*55cm;,6970011015628.0,0063,人民币出厂含税结算,,3.29,797.12,0.0,,,,27.5,0.0,3.29,0.0,382.62,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600012508.0,SMEG DARK BLUE A,,40,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,20,778.4,10.0,12.3,0.139,2.78,2,1,否,WHS-44345-22382722,,中国仓WMS,19.46,18.11,USD,USD,排产中,,1.0,,0.03,23.35,0.0,0.0,RMB,4815.2,审核装柜,,,2022-08-15,56*48*51.5cm;,6935653145614.0,1878,人民币出厂含税结算,,6.23,797.12,0.0,,,,51.97,0.0,6.23,0.0,724.21,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600012507.0,SMEG TIAANIUM 32MM ROSE A,,90,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,45,1703.7,10.0,12.3,0.139,6.255,2,1,否,WHS-44345-22382722,,中国仓WMS,18.93,17.57,USD,USD,排产中,,1.0,,0.03,51.11,0.0,0.0,RMB,10513.8,审核装柜,,,2022-08-15,56*48*51.5cm;,6935653145621.0,1879,人民币出厂含税结算,,13.63,797.12,0.0,,,,117.02,0.0,13.63,0.0,1581.28,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00028,R22GX-ZY00028F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600012954.0,ZANKA DARK BLUE GOLD LEG,,22,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,11,498.96,8.0,10.0,0.2,2.2,2,1,否,WHS-44345-22382726,,中国仓WMS,22.68,20.7,USD,USD,排产中,,1.0,,0.03,14.97,0.0,0.0,RMB,3027.2,审核装柜,,,2022-08-15,67*59*52cm;,6935653148233.0,2196,人民币出厂含税结算,,3.99,797.12,0.0,,,,41.13,0.0,3.99,0.0,455.29,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00028,R22GX-ZY00028F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600010741.0,ZOMBA GOLD+WHITE,,14,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,7,297.22,8.3,10.95,0.18,1.26,2,1,否,WHS-44345-22382726,,中国仓WMS,21.23,19.45,USD,USD,排产中,,1.0,,0.03,8.92,0.0,0.0,RMB,1810.2,审核装柜,,,2022-08-15,56*56*57.5cm;,6935653140053.0,1283,人民币出厂含税结算,,2.38,797.12,0.0,,,,23.59,0.0,2.38,0.0,272.25,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600010194.0,SCARGILL BLUE,,32,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,8,436.48,18.8,22.2,0.202,1.616,4,1,否,WHS-44345-22382728,,中国仓WMS,13.64,12.74,USD,USD,排产中,,1.0,,0.03,13.09,0.0,0.0,RMB,2711.68,审核装柜,,,2022-08-15,67*50*55cm;,6935653132966.0,0698,人民币出厂含税结算,,3.49,797.12,0.0,,,,30.21,0.0,3.49,0.0,407.84,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00018,R22GX-ZY00018F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600010196.0,SCARGILL MINT,,12,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,3,163.68,18.8,22.2,0.202,0.606,4,1,否,WHS-44345-22382728,,中国仓WMS,13.64,12.74,USD,USD,排产中,,1.0,,0.03,4.91,0.0,0.0,RMB,1016.88,审核装柜,,,2022-08-15,67*50*55cm;,6935653132980.0,0700,人民币出厂含税结算,,1.31,797.12,0.0,,,,11.32,0.0,1.31,0.0,152.94,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00020,R22GX-ZY00020F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,500100010579.0,SLIP GLASS Ⅰ,,16,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,16,719.2,27.2,31.8,0.131,2.096,1,1,否,WHS-44345-22382728,,中国仓WMS,44.95,42.46,USD,USD,排产中,,1.0,,0.02,14.38,0.0,0.0,RMB,4516.8,审核装柜,,,2022-08-15,132*90*13cm;,6935653134212.0,0835,人民币出厂含税结算,,5.75,797.12,0.0,,,,39.22,0.0,5.75,0.0,679.33,Dining Table,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00028,R22GX-ZY00028F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600010470.0,SCARGILL DARK GREY Ⅰ,,68,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,17,927.52,18.8,22.2,0.2,3.4,4,1,否,WHS-44345-22382799,,中国仓WMS,13.64,12.74,USD,USD,排产中,,1.0,,0.03,27.83,0.0,0.0,RMB,5762.32,审核装柜,,,2022-08-15,67*50*55cm;,6935653133970.0,0803,人民币出厂含税结算,,7.42,797.12,0.0,,,,63.61,0.0,7.42,0.0,866.65,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00028,R22GX-ZY00028F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600016978.0,SCRAGILL VELVET BLACK GOLDEN LEG,,56,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,14,752.08,17.6,22.5,0.185,2.59,4,1,否,WHS-44345-22382799,,中国仓WMS,13.43,12.54,USD,USD,排产中,,1.0,,0.02,15.04,0.0,0.0,RMB,4668.16,审核装柜,,,2022-08-15,67*50*55cm;,6935653177806.0,5558,人民币出厂含税结算,,6.02,797.12,0.0,,,,48.46,0.0,6.02,0.0,702.09,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
2022-08-10,,R22GX-ZY00028,R22GX-ZY00028F01,R22GX-ZY00028S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600016977.0,SCRAGILL VELVET BLACK,,36,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-08-18,2022-10-22,US-Castle Gate,HLXU8568581,2022-08-10,电商,2022-10-27,9,462.6,17.6,22.5,0.185,1.665,4,1,否,WHS-44345-22382799,,中国仓WMS,12.85,11.96,USD,USD,排产中,,1.0,,0.02,9.25,0.0,0.0,RMB,2862.0,审核装柜,,,2022-08-15,67*50*55cm;,6935653177790.0,5557,人民币出厂含税结算,,3.7,797.12,0.0,,,,31.17,0.0,3.7,0.0,430.44,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4300.0,1000.0,,,,,
