采购计划号,组织,客户,单据状态,创建时间,审核时间,创建人,贸易方式,默认币别,销售-人民币汇率汇率,人民币-美元汇率,利润率,采购子计划号,SKU,英文名,数量(pcs),数量(unit),海外仓入库商家,工厂,工厂英文名,工厂英文地址,工厂完工时间,采购计划ETD,四字简码,工厂单价(pcs),采购单价(pcs),采购单价(unit),采购总额,销售-美元汇率,销售单价(pcs),销售单价(unit),销售总金额(原币),销售总金额(USD),目的仓库,装运港,目的港,目的港国家,海关编码,退税率%,退税额,PC,CTN,总箱数,单件净重,单件毛重,单件体积M3,客人SKU,总净重,总毛重,总体积,对外货号,产品尺寸,佣金方法,结算类型,扣佣率%,扣佣,付佣率%,付佣,设计佣金率%,设计佣金,平台佣金率%,平台佣金(USD),佣金总额(USD),预计拖柜时间,颜色,中文货描,英文货描,MX code,PO#1,PO#2,barcode01,barcode02
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,400006971,INDEPENDENCE BAR BOUTON,600,300,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,0695,126.0,126.0,252.0,75600.0,1.0,20.15,40.3,12090.0,12090.0,US Atlanta,天津,美国,US,9401719000,0.13,8697.34,2,1,300,13.0,15.0,0.125,,3900.0,4500.0,37.5,INDEPENDENCE BAR BOUTON,43*59*115.5cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.03,362.7,0.01,120.9,483.6,,青绿色,"产品尺寸：43*59*115.5cm 铁架规格56*42*96,16*1.5/12*1.2/22*1.2/16*1.2,布料为俊杰友草绿色，下架黑色亚光喷涂。2pc/ctn，200磅纸皮过电摔","Green fabric covere, metal leg with black  powder coating , KD structure. 2pcs/ctn",,,,,
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,400010055,INDEPENDENCE BOUTONBAR PU BLACK,400,200,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,0694,125.4,125.4,250.8,50160.0,1.0,20.5,41.0,8200.0,8200.0,US Atlanta,天津,美国,US,9401719000,0.13,5770.62,2,1,200,11.2,13.2,0.166,,2240.0,2640.0,33.2,INDEPENDENCE BOUTONBAR PU BLACK,43*59*115.5cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,164.0,0.01,82.0,246.0,,黑色,"吧椅，产品尺寸：43*59*115.5cm。黑色PU+黑色无光喷涂脚。铁架规格56*42*96,16*1.5/12*1.2/22*1.2/16*1.2。包装：2pc/ctn，螺丝包用塑料袋包装，200磅黄盒线条图，过电商摔箱包装。","Black PU covere, metal leg with black  powder coating , KD structure. 2pcs/ctn",,,,,
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,400012819,INDEPENDENCE BAR BOUTON VINTAGE A,600,300,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,2073,140.0,140.0,280.0,84000.0,1.0,22.24,44.48,13344.0,13344.0,US Atlanta,天津,美国,US,9401719000,0.13,9663.72,2,1,300,13.0,15.0,0.125,,3900.0,4500.0,37.5,INDEPENDENCE BAR BOUTON VINTAGE A,43*59*115.5cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,266.88,0.01,133.44,400.32,,棕色,"产品尺寸：43*59*115.5cm 铁架规格56*42*96,16*1.5/12*1.2/22*1.2/16*1.2,疯马皮A PU（信达巴萨3号皮革），下架黑色亚光喷涂。2pc/ctn，200磅纸皮过电摔","Vintage A PU cover, metal leg with black  powder coating , KD structure. 2pcs/ctn",H0828,,,,
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,400012820,INDEPENDENCE BAR BOUTON VINTAGE B,200,100,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,2074,129.9,129.9,259.8,25980.0,1.0,20.73,41.46,4146.0,4146.0,US Atlanta,天津,美国,US,9401719000,0.13,2988.85,2,1,100,13.0,15.0,0.125,,1300.0,1500.0,12.5,INDEPENDENCE BAR BOUTON VINTAGE B,43*59*115.5cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,82.92,0.01,41.46,124.38,,灰色,"产品尺寸：43*59*115.5cm 铁架规格56*42*96,16*1.5/12*1.2/22*1.2/16*1.2,疯马皮MS-17 PU，下架黑色亚光喷涂。2pc/ctn，200磅纸皮过电摔","Vintage B PU cover, metal leg with black  powder coating , KD structure. 2pcs/ctn",H0829,,,,
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,600006779,KAROMI,56,28,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,0802,114.6,114.6,229.2,6417.6,1.0,18.21,36.42,1019.76,1019.76,US Atlanta,天津,美国,US,9401719000,0.13,738.31,2,1,28,10.6,11.75,0.103,,296.8,329.0,2.884,KAROMI,59.5*45*82cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,20.4,0.01,10.2,30.6,,绿色,"餐椅，56*44*81，22*1.2/22*1.0/16*1.5/12*1.0青绿色+黑色亚光喷涂脚。E1板，2件一箱,200磅纸皮过电摔","Fabric cover back and seat, steel tube in black powder coating.KD sructure , 2pcs/ctn",,,,,
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,600012821,KAROMI VINTAGE A,346,173,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,2075,123.9,123.9,247.8,42869.4,1.0,19.6,39.2,6781.6,6781.6,US Atlanta,天津,美国,US,9401719000,0.13,4931.88,2,1,173,6.0,7.0,0.103,,1038.0,1211.0,17.819,KAROMI VINTAGE A,56*44*81cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,135.63,0.01,67.82,203.45,,棕色,餐椅，56*44*81，22*1.2/22*1.0/16*1.5/12*1.0 疯马皮 A PU（信达巴萨3号皮革）+黑色亚光喷涂脚。包装：2pc/ctn，螺丝包用塑料袋包装，200磅黄盒线条图，过电商摔箱包装。,"Vintage A PU cover, metal leg with black  powder coating , KD structure. 2pcs/ctn",,,,,
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,600010059,PUZZLE ORANGE,110,55,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,0691,114.4,114.4,228.8,12584.0,1.0,19.17,38.34,2108.7,2108.7,US Atlanta,天津,美国,US,9401619000,0.13,1447.72,2,1,55,10.08,12.08,0.196,,554.4,664.4,10.78,PUZZLE ORANGE,53*50*81cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.03,63.26,0.01,21.09,84.35,,橙色,"餐椅：50*53.5*78CM。16*1.5/13*26*1.2/10*0.9/14*1.0,黑色喷涂固装下架，E1新板厚度12-13mm，付力艾1306系列布料,橙色#FLY-20。200磅黄盒过摔箱.两件一箱，软体前后面各有两道竖的车缝线。",Dining Chair: Orange fabric seat and iron tube in black powder coating.2pc/ctn,H0598,,,,
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,2207260000030,SCARGILL BAR 30 BEIGE GOLD LEG,572,286,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,1842,122.0,122.0,244.0,69784.0,1.0,19.6,39.2,11211.2,11211.2,US Atlanta,天津,美国,US,9401719000,0.13,8028.25,2,1,286,13.3,14.7,0.111,,3803.8,4204.2,31.746,SCARGILL BAR 30 BEIGE GOLD LEG,42*49.5*100cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,224.22,0.01,112.11,336.33,,米黄色,"吧椅：42*49.5*100cm，KD结构，坐高76cm，管材：32*1.2/15*30/28*1.5/16*1.2，金色喷涂，带黑色管塞。磨毛布米色XH080-03没有车线，海绵20公斤密度，E1新板15mm，2件1箱，包装尺寸：72*36*43cm。200磅黄盒，通过ISTA-3A电商摔箱测试标准。
测试要求：
1.椅子通过EN12520，桌子通过EN12521。
2.面料防火测试：要求符合美国TB117。
3.包装材料：美国的TPCH 重金属测试，(铅、镉、汞、六价铬) 限值要求＜100ppm。
4.化学测试要求：
A: 铅含量：＜90ppm  （所有可接触到的部件，包括布料）
B: 涂层总汞含量：＜10 mg/kg （所有可接触到的涂层）
C: Phthalate 邻苯: ≤0.1 %  （所有可接触都的部件）
D: 阻燃剂要求：＜1000 ppm （所有可接触的部件，除了金属，玻璃，陶瓷一定没有添加的不需要做测试，其他材料都要）
海绵不允许有下面三种阻燃剂: 
(1) Tris(1,3-dichloro-2-propyl) phosphate (TDCPP)
(2) Tris(2-chloroethyl) phosphate (TCEP)
(3) Tris(2,3-dibromopropyl) phosphate (TDBPP)
E: 特别说明布料需要测试的化学项目：
(1)铅含量CPSC 1303：＜90ppm  
(2)Phthalate 邻苯:( DEHP, BBP and DBP)≤0.1 %  
(3)阻燃剂要求：＜1000 ppm 
(4)TB117防火 
F: 带有复合木（例如夹板、MDF、TMDF等）的产品，需要使用P2板材，并提供对应种类板材的CARB & TSCA证书（在有效期内）以及声明。","Barstool: 42*49.5*100cm，Fabric cover with Gold painting, 15mm E1 seat board,2pcs/ctn",,,,,
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,2207260000028,SCARGILL BAR 30 NAVY BLUE GOLD LEG,508,254,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,3361,122.0,122.0,244.0,61976.0,1.0,19.6,39.2,9956.8,9956.8,US Atlanta,天津,美国,US,9401719000,0.13,7129.98,2,1,254,13.3,14.7,0.111,,3378.2,3733.8,28.194,SCARGILL BAR 30 NAVY BLUE GOLD LEG,42*49.5*100cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,199.14,0.01,99.57,298.71,,蓝色,"吧椅：42*49.5*100cm，KD结构，坐高76cm，管材：32*1.2/15*30/28*1.5/16*1.2，金色喷涂，带黑色管塞。磨毛布蓝色XH080-22没有车线，海绵20公斤密度，E1新板15mm，2件1箱，包装尺寸：72*36*43cm。200磅黄盒，通过ISTA-3A电商摔箱测试标准。
测试要求：
1.椅子通过EN12520，桌子通过EN12521。
2.面料防火测试：要求符合美国TB117。
3.包装材料：美国的TPCH 重金属测试，(铅、镉、汞、六价铬) 限值要求＜100ppm。
4.化学测试要求：
A: 铅含量：＜90ppm  （所有可接触到的部件，包括布料）
B: 涂层总汞含量：＜10 mg/kg （所有可接触到的涂层）
C: Phthalate 邻苯: ≤0.1 %  （所有可接触都的部件）
D: 阻燃剂要求：＜1000 ppm （所有可接触的部件，除了金属，玻璃，陶瓷一定没有添加的不需要做测试，其他材料都要）
海绵不允许有下面三种阻燃剂: 
(1) Tris(1,3-dichloro-2-propyl) phosphate (TDCPP)
(2) Tris(2-chloroethyl) phosphate (TCEP)
(3) Tris(2,3-dibromopropyl) phosphate (TDBPP)
E: 特别说明布料需要测试的化学项目：
(1)铅含量CPSC 1303：＜90ppm  
(2)Phthalate 邻苯:( DEHP, BBP and DBP)≤0.1 %  
(3)阻燃剂要求：＜1000 ppm 
(4)TB117防火 
F: 带有复合木（例如夹板、MDF、TMDF等）的产品，需要使用P2板材，并提供对应种类板材的CARB & TSCA证书（在有效期内）以及声明。","Barstool: 42*49.5*100cm，Fabric cover with Gold painting, 15mm E1 seat board,2pcs/ctn",,,,,
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,2207260000029,SCARGILL BAR 30 DARK GREY GOLD LEG,544,272,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,0111,122.0,122.0,244.0,66368.0,1.0,19.6,39.2,10662.4,10662.4,US Atlanta,天津,美国,US,9401719000,0.13,7635.26,2,1,272,13.3,14.7,0.111,,3617.6,3998.4,30.192,SCARGILL BAR 30 DARK GREY GOLD LEG,42*49.5*100cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,213.25,0.01,106.62,319.87,,深灰色,"吧椅：42*49.5*100cm，KD结构，坐高76cm，管材：32*1.2/15*30/28*1.5/16*1.2，金色喷涂，带黑色管塞。磨毛布灰色XH080-35没有车线，海绵20公斤密度，E1新板15mm，2件1箱，包装尺寸：72*36*43cm。200磅黄盒，通过ISTA-3A电商摔箱测试标准。
测试要求：
1.椅子通过EN12520，桌子通过EN12521。
2.面料防火测试：要求符合美国TB117。
3.包装材料：美国的TPCH 重金属测试，(铅、镉、汞、六价铬) 限值要求＜100ppm。
4.化学测试要求：
A: 铅含量：＜90ppm  （所有可接触到的部件，包括布料）
B: 涂层总汞含量：＜10 mg/kg （所有可接触到的涂层）
C: Phthalate 邻苯: ≤0.1 %  （所有可接触都的部件）
D: 阻燃剂要求：＜1000 ppm （所有可接触的部件，除了金属，玻璃，陶瓷一定没有添加的不需要做测试，其他材料都要）
海绵不允许有下面三种阻燃剂: 
(1) Tris(1,3-dichloro-2-propyl) phosphate (TDCPP)
(2) Tris(2-chloroethyl) phosphate (TCEP)
(3) Tris(2,3-dibromopropyl) phosphate (TDBPP)
E: 特别说明布料需要测试的化学项目：
(1)铅含量CPSC 1303：＜90ppm  
(2)Phthalate 邻苯:( DEHP, BBP and DBP)≤0.1 %  
(3)阻燃剂要求：＜1000 ppm 
(4)TB117防火 
F: 带有复合木（例如夹板、MDF、TMDF等）的产品，需要使用P2板材，并提供对应种类板材的CARB & TSCA证书（在有效期内）以及声明。","Barstool: 42*49.5*100cm，Fabric cover with Gold painting, 15mm E1 seat board,2pcs/ctn",,,,,
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,2207260000031,SCARGILL BAR 30 YELLOW TERRY GOLD LEG,260,130,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,0479,122.0,122.0,244.0,31720.0,1.0,19.6,39.2,5096.0,5096.0,US Atlanta,天津,美国,US,9401719000,0.13,3649.2,2,1,130,13.3,14.7,0.111,,1729.0,1911.0,14.43,SCARGILL BAR 30 YELLOW TERRY GOLD LEG,42*49.5*100cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,101.92,0.01,50.96,152.88,,黄色,"吧椅：42*49.5*100cm，KD结构，坐高76cm，管材：32*1.2/15*30/28*1.5/16*1.2，金色喷涂，带黑色管塞。云彩绒姜黄色19-0950没有车线，海绵20公斤密度，E1新板15mm，2件1箱，包装尺寸：72*36*43cm。200磅黄盒，通过ISTA-3A电商摔箱测试标准。
测试要求：
1.椅子通过EN12520，桌子通过EN12521。
2.面料防火测试：要求符合美国TB117。
3.包装材料：美国的TPCH 重金属测试，(铅、镉、汞、六价铬) 限值要求＜100ppm。
4.化学测试要求：
A: 铅含量：＜90ppm  （所有可接触到的部件，包括布料）
B: 涂层总汞含量：＜10 mg/kg （所有可接触到的涂层）
C: Phthalate 邻苯: ≤0.1 %  （所有可接触都的部件）
D: 阻燃剂要求：＜1000 ppm （所有可接触的部件，除了金属，玻璃，陶瓷一定没有添加的不需要做测试，其他材料都要）
海绵不允许有下面三种阻燃剂: 
(1) Tris(1,3-dichloro-2-propyl) phosphate (TDCPP)
(2) Tris(2-chloroethyl) phosphate (TCEP)
(3) Tris(2,3-dibromopropyl) phosphate (TDBPP)
E: 特别说明布料需要测试的化学项目：
(1)铅含量CPSC 1303：＜90ppm  
(2)Phthalate 邻苯:( DEHP, BBP and DBP)≤0.1 %  
(3)阻燃剂要求：＜1000 ppm 
(4)TB117防火 
F: 带有复合木（例如夹板、MDF、TMDF等）的产品，需要使用P2板材，并提供对应种类板材的CARB & TSCA证书（在有效期内）以及声明。","Barstool: 42*49.5*100cm，terry fabric cover with Gold painting, 15mm E1 seat board,2pcs/ctn",,,,,
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,600012912,SCARGILL BAR GREY,282,141,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,2186,122.0,122.0,244.0,34404.0,1.0,19.6,39.2,5527.2,5527.2,US Atlanta,天津,美国,US,9401719000,0.13,3957.98,2,1,141,13.3,14.7,0.12,,1875.3,2072.7,16.92,SCARGILL BAR GREY,42*49.5*100cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,110.54,0.01,55.27,165.81,,灰色,"产品尺寸:42*49.5*100CM,32圆*1.2mm;15*30|28*1.5mm铁管，软体整体用方背收腰scargill的灰色短毛布，不要车棱形，下架全拆分，深胡桃转印.E1新板，全新海绵。2pcs/1ctn.200磅200Lbs+边压强度40KGS棕色纸箱线条图+电商摔箱（按我司最新摔箱标准）＝纸箱强度均值必须达到200Lbs+边压强度40KGS，纸箱黄黑盒印刷 ，包装方式为侧封箱和王字型封箱胶，纸箱封口处加多五条拉横的封箱胶;四个角要泡沫保护好，包装使用的泡沫至少足20kgs/m³以上（受冲击部位），（非冲击部位）至少足10kgs/m³以上；空隙用泡沫填充物,五金包吸塑包装，每个产品需要备3%空纸箱以及3%的五金包配件（只有组装产品需要），单独纸盒独立包装。禁止使用纸箱箱钉和打包带。","grey fabric seat and back, metal leg with walnut ransfer surface , KD structure. 2pcs/ctn,mailbox",H0732,,,,
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,400012915,SCARGILL BAR YELLOW,140,70,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,2191,122.0,122.0,244.0,17080.0,1.0,19.6,39.2,2744.0,2744.0,US Atlanta,天津,美国,US,9401719000,0.13,1964.96,2,1,70,13.3,14.7,0.12,,931.0,1029.0,8.4,SCARGILL BAR YELLOW,42*49.5*100cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,54.88,0.01,27.44,82.32,,黄色,"产品尺寸:42*49.5*100CM,32圆*1.2mm;15*30|28*1.5mm铁管，软体整体用方背收腰scargill的黄色短毛布，不要车棱形，下架全拆分，深胡桃转印.E1新板，全新海绵。2pcs/1ctn.200磅200Lbs+边压强度40KGS棕色纸箱线条图+电商摔箱（按我司最新摔箱标准）＝纸箱强度均值必须达到200Lbs+边压强度40KGS，纸箱黄黑盒印刷 ，包装方式为侧封箱和王字型封箱胶，纸箱封口处加多五条拉横的封箱胶;四个角要泡沫保护好，包装使用的泡沫至少足20kgs/m³以上（受冲击部位），（非冲击部位）至少足10kgs/m³以上；空隙用泡沫填充物,五金包吸塑包装，每个产品需要备3%空纸箱以及3%的五金包配件（只有组装产品需要），单独纸盒独立包装。禁止使用纸箱箱钉和打包带。","yellow fabric seat and back, metal leg with walnut ransfer surface , KD structure. 2pcs/ctn,mailbox",H0735,,,,
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,600010195,SCARGILL BEIGE,6884,1721,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,0699,84.74,84.74,338.96,583350.16,1.0,13.64,54.56,93897.76,93897.76,US Atlanta,天津,美国,US,9401719000,0.13,67111.08,4,1,1721,18.8,22.2,0.202,,32354.8,38206.2,347.642,SCARGILL BEIGE,44*54*87cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,1877.96,0.01,938.98,2816.94,,浅米色,"餐椅：44*54*87cm，KD结构，坐高48cm，管材：25*1.2/20*20*1.2，黑半光喷涂，带黑色脚塞，方管和腿管要全部满焊，要轻微打磨，不能伤到腿管。耳朵片顶面满焊，底面拉长焊。云彩绒米色XH080-03，18公斤密度海绵，E1新板12-13mm，4件1箱，包装尺寸：67*50*55cm。200磅黄盒，通过ISTA-3A电商摔箱测试标准。
测试要求：
1.椅子通过EN12520，桌子通过EN12521。
2.面料防火测试：要求符合美国TB117。
3.包装材料：美国的TPCH 重金属测试，(铅、镉、汞、六价铬) 限值要求＜100ppm。
4.化学测试要求：
A: 铅含量：＜90ppm  （所有可接触到的部件，包括布料）
B: 涂层总汞含量：＜10 mg/kg （所有可接触到的涂层）
C: Phthalate 邻苯: ≤0.1 %  （所有可接触都的部件）
D: 阻燃剂要求：＜1000 ppm （所有可接触的部件，除了金属，玻璃，陶瓷一定没有添加的不需要做测试，其他材料都要）
海绵不允许有下面三种阻燃剂: 
(1) Tris(1,3-dichloro-2-propyl) phosphate (TDCPP)
(2) Tris(2-chloroethyl) phosphate (TCEP)
(3) Tris(2,3-dibromopropyl) phosphate (TDBPP)
E: 特别说明布料需要测试的化学项目：
(1)铅含量CPSC 1303：＜90ppm  
(2)Phthalate 邻苯:( DEHP, BBP and DBP)≤0.1 %  
(3)阻燃剂要求：＜1000 ppm 
(4)TB117防火 
F: 带有复合木（例如夹板、MDF、TMDF等）的产品，需要使用P2板材，并提供对应种类板材的CARB & TSCA证书（在有效期内）以及声明。","44*54*87cm， fabric seat and back, round steel tube with golden paintting.4pcs/ctn",H1006,,,,
R22GX-ZY00030,正一观,39F INC.,合同已签订,2022-08-13 18:48:21,2022-08-17 20:59:03,ZYG-GX,自营,美元,6.65,0.1504,0.1469,R22GX-ZY00030F01,600010194,SCARGILL BLUE,4648,1162,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-09-18 00:00:00,2022-08-30 00:00:00,0698,84.74,84.74,338.96,393871.52,1.0,13.64,54.56,63398.72,63398.72,US Atlanta,天津,美国,US,9401719000,0.13,45312.65,4,1,1162,18.8,22.2,0.202,,21845.6,25796.4,234.724,SCARGILL BLUE,44*54*87cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,1267.97,0.01,633.99,1901.96,,深蓝色,"餐椅：44*54*87cm，KD结构，坐高48cm，管材：25*1.2/20*20*1.2，黑半光喷涂，带黑色脚塞，方管和腿管要全部满焊，要轻微打磨，不能伤到腿管。耳朵片顶面满焊，底面拉长焊。云彩绒蓝色XH080-22，18公斤密度海绵，E1新板12-13mm，4件1箱，包装尺寸：67*50*55cm。200磅黄盒，通过ISTA-3A电商摔箱测试标准。
测试要求：
1.椅子通过EN12520，桌子通过EN12521。
2.面料防火测试：要求符合美国TB117。
3.包装材料：美国的TPCH 重金属测试，(铅、镉、汞、六价铬) 限值要求＜100ppm。
4.化学测试要求：
A: 铅含量：＜90ppm  （所有可接触到的部件，包括布料）
B: 涂层总汞含量：＜10 mg/kg （所有可接触到的涂层）
C: Phthalate 邻苯: ≤0.1 %  （所有可接触都的部件）
D: 阻燃剂要求：＜1000 ppm （所有可接触的部件，除了金属，玻璃，陶瓷一定没有添加的不需要做测试，其他材料都要）
海绵不允许有下面三种阻燃剂: 
(1) Tris(1,3-dichloro-2-propyl) phosphate (TDCPP)
(2) Tris(2-chloroethyl) phosphate (TCEP)
(3) Tris(2,3-dibromopropyl) phosphate (TDBPP)
E: 特别说明布料需要测试的化学项目：
(1)铅含量CPSC 1303：＜90ppm  
(2)Phthalate 邻苯:( DEHP, BBP and DBP)≤0.1 %  
(3)阻燃剂要求：＜1000 ppm 
(4)TB117防火 
F: 带有复合木（例如夹板、MDF、TMDF等）的产品，需要使用P2板材，并提供对应种类板材的CARB & TSCA证书（在有效期内）以及声明。","44*54*87cm， fabric seat and back, round steel tube with golden paintting.4pcs/ctn",H1005,,,,
